area,row,col,x,y
7,12,22,903.5,683.0
7,12,21,918.8,683.0
7,12,20,934.2,683.0
7,12,19,949.5,683.0
7,12,18,964.8,683.0
7,12,17,980.1,683.0
7,12,16,995.4,683.0
7,12,15,1010.7,683.0
7,12,14,1026.0,683.0
7,12,13,1041.3,683.0
7,12,12,1056.6,683.0
7,12,11,1071.9,683.0
7,12,10,1087.2,683.0
7,12,9,1102.5,683.0
7,12,8,1117.8,683.0
7,12,7,1133.2,683.0
7,12,6,1148.5,683.0
7,12,5,1163.8,683.0
7,12,4,1179.1,683.0
7,12,3,1194.4,683.0
7,12,2,1209.7,683.0
7,12,1,1225.0,683.0
7,13,28,820.0,650.0
7,13,27,835.0,650.0
7,13,26,849.9,650.0
7,13,25,864.9,650.0
7,13,24,879.9,650.0
7,13,23,894.8,650.0
7,13,22,909.8,650.0
7,13,21,924.7,650.0
7,13,20,939.7,650.0
7,13,19,954.7,650.0
7,13,18,969.6,650.0
7,13,17,984.6,650.0
7,13,16,999.6,650.0
7,13,15,1014.5,650.0
7,13,14,1029.5,650.0
7,13,13,1044.4,650.0
7,13,12,1059.4,650.0
7,13,11,1074.4,650.0
7,13,10,1089.3,650.0
7,13,9,1104.3,650.0
7,13,8,1119.3,650.0
7,13,7,1134.2,650.0
7,13,6,1149.2,650.0
7,13,5,1164.1,650.0
7,13,4,1179.1,650.0
7,13,3,1194.1,650.0
7,13,2,1209.0,650.0
7,13,1,1224.0,650.0
7,14,28,820.0,633.0
7,14,27,835.0,633.0
7,14,26,849.9,633.0
7,14,25,864.9,633.0
7,14,24,879.9,633.0
7,14,23,894.8,633.0
7,14,22,909.8,633.0
7,14,21,924.7,633.0
7,14,20,939.7,633.0
7,14,19,954.7,633.0
7,14,18,969.6,633.0
7,14,17,984.6,633.0
7,14,16,999.6,633.0
7,14,15,1014.5,633.0
7,14,14,1029.5,633.0
7,14,13,1044.4,633.0
7,14,12,1059.4,633.0
7,14,11,1074.4,633.0
7,14,10,1089.3,633.0
7,14,9,1104.3,633.0
7,14,8,1119.3,633.0
7,14,7,1134.2,633.0
7,14,6,1149.2,633.0
7,14,5,1164.1,633.0
7,14,4,1179.1,633.0
7,14,3,1194.1,633.0
7,14,2,1209.0,633.0
7,14,1,1224.0,633.0
7,15,29,815.0,616.0
7,15,28,829.9,616.0
7,15,27,844.7,616.0
7,15,26,859.6,616.0
7,15,25,874.4,616.0
7,15,24,889.3,616.0
7,15,23,904.1,616.0
7,15,22,919.0,616.0
7,15,21,933.9,616.0
7,15,20,948.7,616.0
7,15,19,963.6,616.0
7,15,18,978.4,616.0
7,15,17,993.3,616.0
7,15,16,1008.1,616.0
7,15,15,1023.0,616.0
7,15,14,1037.9,616.0
7,15,13,1052.7,616.0
7,15,12,1067.6,616.0
7,15,11,1082.4,616.0
7,15,10,1097.3,616.0
7,15,9,1112.1,616.0
7,15,8,1127.0,616.0
7,15,7,1141.9,616.0
7,15,6,1156.7,616.0
7,15,5,1171.6,616.0
7,15,4,1186.4,616.0
7,15,3,1201.3,616.0
7,15,2,1216.1,616.0
7,15,1,1231.0,616.0
7,16,29,809.0,583.0
7,16,28,824.3,583.0
7,16,27,839.6,583.0
7,16,26,855.0,583.0
7,16,25,870.3,583.0
7,16,24,885.6,583.0
7,16,23,900.9,583.0
7,16,22,916.2,583.0
7,16,21,931.6,583.0
7,16,20,946.9,583.0
7,16,19,962.2,583.0
7,16,18,977.5,583.0
7,16,17,992.9,583.0
7,16,16,1008.2,583.0
7,16,15,1023.5,583.0
7,16,14,1038.8,583.0
7,16,13,1054.1,583.0
7,16,12,1069.5,583.0
7,16,11,1084.8,583.0
7,16,10,1100.1,583.0
7,16,9,1115.4,583.0
7,16,8,1130.8,583.0
7,16,7,1146.1,583.0
7,16,6,1161.4,583.0
7,16,5,1176.7,583.0
7,16,4,1192.0,583.0
7,16,3,1207.4,583.0
7,16,2,1222.7,583.0
7,16,1,1238.0,583.0
7,17,30,803.0,524.0
7,17,29,818.2,524.0
7,17,28,833.5,524.0
7,17,27,848.7,524.0
7,17,26,864.0,524.0
7,17,25,879.2,524.0
7,17,24,894.4,524.0
7,17,23,909.7,524.0
7,17,22,924.9,524.0
7,17,21,940.2,524.0
7,17,20,955.4,524.0
7,17,19,970.7,524.0
7,17,18,985.9,524.0
7,17,17,1001.1,524.0
7,17,16,1016.4,524.0
7,17,15,1031.6,524.0
7,17,14,1046.9,524.0
7,17,13,1062.1,524.0
7,17,12,1077.3,524.0
7,17,11,1092.6,524.0
7,17,10,1107.8,524.0
7,17,9,1123.1,524.0
7,17,8,1138.3,524.0
7,17,7,1153.6,524.0
7,17,6,1168.8,524.0
7,17,5,1184.0,524.0
7,17,4,1199.3,524.0
7,17,3,1214.5,524.0
7,17,2,1229.8,524.0
7,17,1,1245.0,524.0
7,18,31,801.0,491.0
7,18,30,815.7,491.0
7,18,29,830.5,491.0
7,18,28,845.2,491.0
7,18,27,859.9,491.0
7,18,26,874.7,491.0
7,18,25,889.4,491.0
7,18,24,904.1,491.0
7,18,23,918.9,491.0
7,18,22,933.6,491.0
7,18,21,948.3,491.0
7,18,20,963.1,491.0
7,18,19,977.8,491.0
7,18,18,992.5,491.0
7,18,17,1007.3,491.0
7,18,16,1022.0,491.0
7,18,15,1036.7,491.0
7,18,14,1051.5,491.0
7,18,13,1066.2,491.0
7,18,12,1080.9,491.0
7,18,11,1095.7,491.0
7,18,10,1110.4,491.0
7,18,9,1125.1,491.0
7,18,8,1139.9,491.0
7,18,7,1154.6,491.0
7,18,6,1169.3,491.0
7,18,5,1184.1,491.0
7,18,4,1198.8,491.0
7,18,3,1213.5,491.0
7,18,2,1228.3,491.0
7,18,1,1243.0,491.0
7,19,31,801.0,474.0
7,19,30,815.7,474.0
7,19,29,830.5,474.0
7,19,28,845.2,474.0
7,19,27,859.9,474.0
7,19,26,874.7,474.0
7,19,25,889.4,474.0
7,19,24,904.1,474.0
7,19,23,918.9,474.0
7,19,22,933.6,474.0
7,19,21,948.3,474.0
7,19,20,963.1,474.0
7,19,19,977.8,474.0
7,19,18,992.5,474.0
7,19,17,1007.3,474.0
7,19,16,1022.0,474.0
7,19,15,1036.7,474.0
7,19,14,1051.5,474.0
7,19,13,1066.2,474.0
7,19,12,1080.9,474.0
7,19,11,1095.7,474.0
7,19,10,1110.4,474.0
7,19,9,1125.1,474.0
7,19,8,1139.9,474.0
7,19,7,1154.6,474.0
7,19,6,1169.3,474.0
7,19,5,1184.1,474.0
7,19,4,1198.8,474.0
7,19,3,1213.5,474.0
7,19,2,1228.3,474.0
7,19,1,1243.0,474.0
7,20,32,796.0,458.0
7,20,31,810.7,458.0
7,20,30,825.4,458.0
7,20,29,840.0,458.0
7,20,28,854.7,458.0
7,20,27,869.4,458.0
7,20,26,884.1,458.0
7,20,25,898.7,458.0
7,20,24,913.4,458.0
7,20,23,928.1,458.0
7,20,22,942.8,458.0
7,20,21,957.5,458.0
7,20,20,972.1,458.0
7,20,19,986.8,458.0
7,20,18,1001.5,458.0
7,20,17,1016.2,458.0
7,20,16,1030.8,458.0
7,20,15,1045.5,458.0
7,20,14,1060.2,458.0
7,20,13,1074.9,458.0
7,20,12,1089.5,458.0
7,20,11,1104.2,458.0
7,20,10,1118.9,458.0
7,20,9,1133.6,458.0
7,20,8,1148.3,458.0
7,20,7,1162.9,458.0
7,20,6,1177.6,458.0
7,20,5,1192.3,458.0
7,20,4,1207.0,458.0
7,20,3,1221.6,458.0
7,20,2,1236.3,458.0
7,20,1,1251.0,458.0
7,21,32,794.0,422.0
7,21,31,808.7,422.0
7,21,30,823.4,422.0
7,21,29,838.1,422.0
7,21,28,852.8,422.0
7,21,27,867.5,422.0
7,21,26,882.3,422.0
7,21,25,897.0,422.0
7,21,24,911.7,422.0
7,21,23,926.4,422.0
7,21,22,941.1,422.0
7,21,21,955.8,422.0
7,21,20,970.5,422.0
7,21,19,985.2,422.0
7,21,18,999.9,422.0
7,21,17,1014.6,422.0
7,21,16,1029.4,422.0
7,21,15,1044.1,422.0
7,21,14,1058.8,422.0
7,21,13,1073.5,422.0
7,21,12,1088.2,422.0
7,21,11,1102.9,422.0
7,21,10,1117.6,422.0
7,21,9,1132.3,422.0
7,21,8,1147.0,422.0
7,21,7,1161.7,422.0
7,21,6,1176.5,422.0
7,21,5,1191.2,422.0
7,21,4,1205.9,422.0
7,21,3,1220.6,422.0
7,21,2,1235.3,422.0
7,21,1,1250.0,422.0
7,22,32,794.0,405.0
7,22,31,808.7,405.0
7,22,30,823.4,405.0
7,22,29,838.1,405.0
7,22,28,852.8,405.0
7,22,27,867.5,405.0
7,22,26,882.3,405.0
7,22,25,897.0,405.0
7,22,24,911.7,405.0
7,22,23,926.4,405.0
7,22,22,941.1,405.0
7,22,21,955.8,405.0
7,22,20,970.5,405.0
7,22,19,985.2,405.0
7,22,18,999.9,405.0
7,22,17,1014.6,405.0
7,22,16,1029.4,405.0
7,22,15,1044.1,405.0
7,22,14,1058.8,405.0
7,22,13,1073.5,405.0
7,22,12,1088.2,405.0
7,22,11,1102.9,405.0
7,22,10,1117.6,405.0
7,22,9,1132.3,405.0
7,22,8,1147.0,405.0
7,22,7,1161.7,405.0
7,22,6,1176.5,405.0
7,22,5,1191.2,405.0
7,22,4,1205.9,405.0
7,22,3,1220.6,405.0
7,22,2,1235.3,405.0
7,22,1,1250.0,405.0
7,23,33,788.0,388.0
7,23,32,802.6,388.0
7,23,31,817.2,388.0
7,23,30,831.9,388.0
7,23,29,846.5,388.0
7,23,28,861.1,388.0
7,23,27,875.8,388.0
7,23,26,890.4,388.0
7,23,25,905.0,388.0
7,23,24,919.6,388.0
7,23,23,934.2,388.0
7,23,22,948.9,388.0
7,23,21,963.5,388.0
7,23,20,978.1,388.0
7,23,19,992.8,388.0
7,23,18,1007.4,388.0
7,23,17,1022.0,388.0
7,23,16,1036.6,388.0
7,23,15,1051.2,388.0
7,23,14,1065.9,388.0
7,23,13,1080.5,388.0
7,23,12,1095.1,388.0
7,23,11,1109.8,388.0
7,23,10,1124.4,388.0
7,23,9,1139.0,388.0
7,23,8,1153.6,388.0
7,23,7,1168.2,388.0
7,23,6,1182.9,388.0
7,23,5,1197.5,388.0
7,23,4,1212.1,388.0
7,23,3,1226.8,388.0
7,23,2,1241.4,388.0
7,23,1,1256.0,388.0
7,24,33,781.0,352.0
7,24,32,796.0,352.0
7,24,31,811.1,352.0
7,24,30,826.1,352.0
7,24,29,841.1,352.0
7,24,28,856.2,352.0
7,24,27,871.2,352.0
7,24,26,886.2,352.0
7,24,25,901.2,352.0
7,24,24,916.3,352.0
7,24,23,931.3,352.0
7,24,22,946.3,352.0
7,24,21,961.4,352.0
7,24,20,976.4,352.0
7,24,19,991.4,352.0
7,24,18,1006.5,352.0
7,24,17,1021.5,352.0
7,24,16,1036.5,352.0
7,24,15,1051.6,352.0
7,24,14,1066.6,352.0
7,24,13,1081.6,352.0
7,24,12,1096.7,352.0
7,24,11,1111.7,352.0
7,24,10,1126.7,352.0
7,24,9,1141.8,352.0
7,24,8,1156.8,352.0
7,24,7,1171.8,352.0
7,24,6,1186.8,352.0
7,24,5,1201.9,352.0
7,24,4,1216.9,352.0
7,24,3,1231.9,352.0
7,24,2,1247.0,352.0
7,24,1,1262.0,352.0
8,1,20,932.0,966.0
8,1,19,945.7,966.0
8,1,18,959.4,966.0
8,1,17,973.1,966.0
8,1,16,986.7,966.0
8,1,15,1000.4,966.0
8,1,14,1014.1,966.0
8,1,13,1027.8,966.0
8,1,12,1041.5,966.0
8,1,11,1055.2,966.0
8,1,10,1068.8,966.0
8,1,9,1082.5,966.0
8,1,8,1096.2,966.0
8,1,7,1109.9,966.0
8,1,6,1123.6,966.0
8,1,5,1137.3,966.0
8,1,4,1150.9,966.0
8,1,3,1164.6,966.0
8,1,2,1178.3,966.0
8,1,1,1192.0,966.0
8,2,20,926.0,930.0
8,2,19,940.4,930.0
8,2,18,954.7,930.0
8,2,17,969.1,930.0
8,2,16,983.5,930.0
8,2,15,997.8,930.0
8,2,14,1012.2,930.0
8,2,13,1026.6,930.0
8,2,12,1040.9,930.0
8,2,11,1055.3,930.0
8,2,10,1069.7,930.0
8,2,9,1084.1,930.0
8,2,8,1098.4,930.0
8,2,7,1112.8,930.0
8,2,6,1127.2,930.0
8,2,5,1141.5,930.0
8,2,4,1155.9,930.0
8,2,3,1170.3,930.0
8,2,2,1184.6,930.0
8,2,1,1199.0,930.0
8,3,20,926.0,914.0
8,3,19,940.4,914.0
8,3,18,954.7,914.0
8,3,17,969.1,914.0
8,3,16,983.5,914.0
8,3,15,997.8,914.0
8,3,14,1012.2,914.0
8,3,13,1026.6,914.0
8,3,12,1040.9,914.0
8,3,11,1055.3,914.0
8,3,10,1069.7,914.0
8,3,9,1084.1,914.0
8,3,8,1098.4,914.0
8,3,7,1112.8,914.0
8,3,6,1127.2,914.0
8,3,5,1141.5,914.0
8,3,4,1155.9,914.0
8,3,3,1170.3,914.0
8,3,2,1184.6,914.0
8,3,1,1199.0,914.0
8,4,21,926.0,898.0
8,4,20,939.6,898.0
8,4,19,953.3,898.0
8,4,18,967.0,898.0
8,4,17,980.6,898.0
8,4,16,994.2,898.0
8,4,15,1007.9,898.0
8,4,14,1021.5,898.0
8,4,13,1035.2,898.0
8,4,12,1048.8,898.0
8,4,11,1062.5,898.0
8,4,10,1076.2,898.0
8,4,9,1089.8,898.0
8,4,8,1103.5,898.0
8,4,7,1117.1,898.0
8,4,6,1130.8,898.0
8,4,5,1144.4,898.0
8,4,4,1158.0,898.0
8,4,3,1171.7,898.0
8,4,2,1185.3,898.0
8,4,1,1199.0,898.0
8,5,22,922.0,865.0
8,5,21,935.6,865.0
8,5,20,949.2,865.0
8,5,19,962.9,865.0
8,5,18,976.5,865.0
8,5,17,990.1,865.0
8,5,16,1003.7,865.0
8,5,15,1017.3,865.0
8,5,14,1031.0,865.0
8,5,13,1044.6,865.0
8,5,12,1058.2,865.0
8,5,11,1071.8,865.0
8,5,10,1085.4,865.0
8,5,9,1099.0,865.0
8,5,8,1112.7,865.0
8,5,7,1126.3,865.0
8,5,6,1139.9,865.0
8,5,5,1153.5,865.0
8,5,4,1167.1,865.0
8,5,3,1180.8,865.0
8,5,2,1194.4,865.0
8,5,1,1208.0,865.0
8,6,21,922.0,848.0
8,6,20,936.3,848.0
8,6,19,950.6,848.0
8,6,18,964.9,848.0
8,6,17,979.2,848.0
8,6,16,993.5,848.0
8,6,15,1007.8,848.0
8,6,14,1022.1,848.0
8,6,13,1036.4,848.0
8,6,12,1050.7,848.0
8,6,11,1065.0,848.0
8,6,10,1079.3,848.0
8,6,9,1093.6,848.0
8,6,8,1107.9,848.0
8,6,7,1122.2,848.0
8,6,6,1136.5,848.0
8,6,5,1150.8,848.0
8,6,4,1165.1,848.0
8,6,3,1179.4,848.0
8,6,2,1193.7,848.0
8,6,1,1208.0,848.0
8,7,23,922.0,831.0
8,7,22,935.0,831.0
8,7,21,948.0,831.0
8,7,20,961.0,831.0
8,7,19,974.0,831.0
8,7,18,987.0,831.0
8,7,17,1000.0,831.0
8,7,16,1013.0,831.0
8,7,15,1026.0,831.0
8,7,14,1039.0,831.0
8,7,13,1052.0,831.0
8,7,12,1065.0,831.0
8,7,11,1078.0,831.0
8,7,10,1091.0,831.0
8,7,9,1104.0,831.0
8,7,8,1117.0,831.0
8,7,7,1130.0,831.0
8,7,6,1143.0,831.0
8,7,5,1156.0,831.0
8,7,4,1169.0,831.0
8,7,3,1182.0,831.0
8,7,2,1195.0,831.0
8,7,1,1208.0,831.0
8,8,23,922.0,807.0
8,8,22,935.0,807.0
8,8,21,948.0,807.0
8,8,20,961.0,807.0
8,8,19,974.0,807.0
8,8,18,987.0,807.0
8,8,17,1000.0,807.0
8,8,16,1013.0,807.0
8,8,15,1026.0,807.0
8,8,14,1039.0,807.0
8,8,13,1052.0,807.0
8,8,12,1065.0,807.0
8,8,11,1078.0,807.0
8,8,10,1091.0,807.0
8,8,9,1104.0,807.0
8,8,8,1117.0,807.0
8,8,7,1130.0,807.0
8,8,6,1143.0,807.0
8,8,5,1156.0,807.0
8,8,4,1169.0,807.0
8,8,3,1182.0,807.0
8,8,2,1195.0,807.0
8,8,1,1208.0,807.0
8,9,24,911.0,729.0
8,9,23,924.6,729.0
8,9,22,938.1,729.0
8,9,21,951.7,729.0
8,9,20,965.3,729.0
8,9,19,978.8,729.0
8,9,18,992.4,729.0
8,9,17,1006.0,729.0
8,9,16,1019.5,729.0
8,9,15,1033.1,729.0
8,9,14,1046.7,729.0
8,9,13,1060.2,729.0
8,9,12,1073.8,729.0
8,9,11,1087.3,729.0
8,9,10,1100.9,729.0
8,9,9,1114.5,729.0
8,9,8,1128.0,729.0
8,9,7,1141.6,729.0
8,9,6,1155.2,729.0
8,9,5,1168.7,729.0
8,9,4,1182.3,729.0
8,9,3,1195.9,729.0
8,9,2,1209.4,729.0
8,9,1,1223.0,729.0
8,10,25,911.0,705.0
8,10,24,924.1,705.0
8,10,23,937.2,705.0
8,10,22,950.2,705.0
8,10,21,963.3,705.0
8,10,20,976.4,705.0
8,10,19,989.5,705.0
8,10,18,1002.6,705.0
8,10,17,1015.7,705.0
8,10,16,1028.8,705.0
8,10,15,1041.8,705.0
8,10,14,1054.9,705.0
8,10,13,1068.0,705.0
8,10,12,1081.1,705.0
8,10,11,1094.2,705.0
8,10,10,1107.2,705.0
8,10,9,1120.3,705.0
8,10,8,1133.4,705.0
8,10,7,1146.5,705.0
8,10,6,1159.6,705.0
8,10,5,1172.7,705.0
8,10,4,1185.8,705.0
8,10,3,1198.8,705.0
8,10,2,1211.9,705.0
8,10,1,1225.0,705.0
8,11,25,911.0,688.0
8,11,24,924.1,688.0
8,11,23,937.2,688.0
8,11,22,950.2,688.0
8,11,21,963.3,688.0
8,11,20,976.4,688.0
8,11,19,989.5,688.0
8,11,18,1002.6,688.0
8,11,17,1015.7,688.0
8,11,16,1028.8,688.0
8,11,15,1041.8,688.0
8,11,14,1054.9,688.0
8,11,13,1068.0,688.0
8,11,12,1081.1,688.0
8,11,11,1094.2,688.0
8,11,10,1107.2,688.0
8,11,9,1120.3,688.0
8,11,8,1133.4,688.0
8,11,7,1146.5,688.0
8,11,6,1159.6,688.0
8,11,5,1172.7,688.0
8,11,4,1185.8,688.0
8,11,3,1198.8,688.0
8,11,2,1211.9,688.0
8,11,1,1225.0,688.0
8,12,26,906.0,672.0
8,12,25,919.0,672.0
8,12,24,932.0,672.0
8,12,23,945.0,672.0
8,12,22,958.0,672.0
8,12,21,971.0,672.0
8,12,20,984.0,672.0
8,12,19,997.0,672.0
8,12,18,1010.0,672.0
8,12,17,1023.0,672.0
8,12,16,1036.0,672.0
8,12,15,1049.0,672.0
8,12,14,1062.0,672.0
8,12,13,1075.0,672.0
8,12,12,1088.0,672.0
8,12,11,1101.0,672.0
8,12,10,1114.0,672.0
8,12,9,1127.0,672.0
8,12,8,1140.0,672.0
8,12,7,1153.0,672.0
8,12,6,1166.0,672.0
8,12,5,1179.0,672.0
8,12,4,1192.0,672.0
8,12,3,1205.0,672.0
8,12,2,1218.0,672.0
8,12,1,1231.0,672.0
8,13,26,908.0,645.0
8,13,25,921.0,645.0
8,13,24,934.0,645.0
8,13,23,947.0,645.0
8,13,22,960.0,645.0
8,13,21,973.0,645.0
8,13,20,986.0,645.0
8,13,19,999.0,645.0
8,13,18,1012.0,645.0
8,13,17,1025.0,645.0
8,13,16,1038.0,645.0
8,13,15,1051.0,645.0
8,13,14,1064.0,645.0
8,13,13,1077.0,645.0
8,13,12,1090.0,645.0
8,13,11,1103.0,645.0
8,13,10,1116.0,645.0
8,13,9,1129.0,645.0
8,13,8,1142.0,645.0
8,13,7,1155.0,645.0
8,13,6,1168.0,645.0
8,13,5,1181.0,645.0
8,13,4,1194.0,645.0
8,13,3,1207.0,645.0
8,13,2,1220.0,645.0
8,13,1,1233.0,645.0
8,14,26,908.0,628.0
8,14,25,921.0,628.0
8,14,24,934.0,628.0
8,14,23,947.0,628.0
8,14,22,960.0,628.0
8,14,21,973.0,628.0
8,14,20,986.0,628.0
8,14,19,999.0,628.0
8,14,18,1012.0,628.0
8,14,17,1025.0,628.0
8,14,16,1038.0,628.0
8,14,15,1051.0,628.0
8,14,14,1064.0,628.0
8,14,13,1077.0,628.0
8,14,12,1090.0,628.0
8,14,11,1103.0,628.0
8,14,10,1116.0,628.0
8,14,9,1129.0,628.0
8,14,8,1142.0,628.0
8,14,7,1155.0,628.0
8,14,6,1168.0,628.0
8,14,5,1181.0,628.0
8,14,4,1194.0,628.0
8,14,3,1207.0,628.0
8,14,2,1220.0,628.0
8,14,1,1233.0,628.0
8,15,27,901.0,611.0
8,15,26,914.0,611.0
8,15,25,927.0,611.0
8,15,24,940.0,611.0
8,15,23,953.0,611.0
8,15,22,966.0,611.0
8,15,21,979.0,611.0
8,15,20,992.0,611.0
8,15,19,1005.0,611.0
8,15,18,1018.0,611.0
8,15,17,1031.0,611.0
8,15,16,1044.0,611.0
8,15,15,1057.0,611.0
8,15,14,1070.0,611.0
8,15,13,1083.0,611.0
8,15,12,1096.0,611.0
8,15,11,1109.0,611.0
8,15,10,1122.0,611.0
8,15,9,1135.0,611.0
8,15,8,1148.0,611.0
8,15,7,1161.0,611.0
8,15,6,1174.0,611.0
8,15,5,1187.0,611.0
8,15,4,1200.0,611.0
8,15,3,1213.0,611.0
8,15,2,1226.0,611.0
8,15,1,1239.0,611.0
8,16,27,904.0,580.0
8,16,26,917.0,580.0
8,16,25,930.0,580.0
8,16,24,943.0,580.0
8,16,23,956.0,580.0
8,16,22,969.0,580.0
8,16,21,982.0,580.0
8,16,20,995.0,580.0
8,16,19,1008.0,580.0
8,16,18,1021.0,580.0
8,16,17,1034.0,580.0
8,16,16,1047.0,580.0
8,16,15,1060.0,580.0
8,16,14,1073.0,580.0
8,16,13,1086.0,580.0
8,16,12,1099.0,580.0
8,16,11,1112.0,580.0
8,16,10,1125.0,580.0
8,16,9,1138.0,580.0
8,16,8,1151.0,580.0
8,16,7,1164.0,580.0
8,16,6,1177.0,580.0
8,16,5,1190.0,580.0
8,16,4,1203.0,580.0
8,16,3,1216.0,580.0
8,16,2,1229.0,580.0
8,16,1,1242.0,580.0
8,17,29,897.0,529.0
8,17,28,909.5,529.0
8,17,27,922.1,529.0
8,17,26,934.6,529.0
8,17,25,947.1,529.0
8,17,24,959.7,529.0
8,17,23,972.2,529.0
8,17,22,984.8,529.0
8,17,21,997.3,529.0
8,17,20,1009.8,529.0
8,17,19,1022.4,529.0
8,17,18,1034.9,529.0
8,17,17,1047.4,529.0
8,17,16,1060.0,529.0
8,17,15,1072.5,529.0
8,17,14,1085.0,529.0
8,17,13,1097.6,529.0
8,17,12,1110.1,529.0
8,17,11,1122.6,529.0
8,17,10,1135.2,529.0
8,17,9,1147.7,529.0
8,17,8,1160.2,529.0
8,17,7,1172.8,529.0
8,17,6,1185.3,529.0
8,17,5,1197.9,529.0
8,17,4,1210.4,529.0
8,17,3,1222.9,529.0
8,17,2,1235.5,529.0
8,17,1,1248.0,529.0
8,18,30,893.0,504.0
8,18,29,905.6,504.0
8,18,28,918.1,504.0
8,18,27,930.7,504.0
8,18,26,943.2,504.0
8,18,25,955.8,504.0
8,18,24,968.3,504.0
8,18,23,980.9,504.0
8,18,22,993.4,504.0
8,18,21,1006.0,504.0
8,18,20,1018.5,504.0
8,18,19,1031.1,504.0
8,18,18,1043.6,504.0
8,18,17,1056.2,504.0
8,18,16,1068.7,504.0
8,18,15,1081.3,504.0
8,18,14,1093.8,504.0
8,18,13,1106.4,504.0
8,18,12,1118.9,504.0
8,18,11,1131.5,504.0
8,18,10,1144.0,504.0
8,18,9,1156.6,504.0
8,18,8,1169.1,504.0
8,18,7,1181.7,504.0
8,18,6,1194.2,504.0
8,18,5,1206.8,504.0
8,18,4,1219.3,504.0
8,18,3,1231.9,504.0
8,18,2,1244.4,504.0
8,18,1,1257.0,504.0
8,19,30,893.0,487.0
8,19,29,905.6,487.0
8,19,28,918.1,487.0
8,19,27,930.7,487.0
8,19,26,943.2,487.0
8,19,25,955.8,487.0
8,19,24,968.3,487.0
8,19,23,980.9,487.0
8,19,22,993.4,487.0
8,19,21,1006.0,487.0
8,19,20,1018.5,487.0
8,19,19,1031.1,487.0
8,19,18,1043.6,487.0
8,19,17,1056.2,487.0
8,19,16,1068.7,487.0
8,19,15,1081.3,487.0
8,19,14,1093.8,487.0
8,19,13,1106.4,487.0
8,19,12,1118.9,487.0
8,19,11,1131.5,487.0
8,19,10,1144.0,487.0
8,19,9,1156.6,487.0
8,19,8,1169.1,487.0
8,19,7,1181.7,487.0
8,19,6,1194.2,487.0
8,19,5,1206.8,487.0
8,19,4,1219.3,487.0
8,19,3,1231.9,487.0
8,19,2,1244.4,487.0
8,19,1,1257.0,487.0
8,20,31,893.0,470.0
8,20,30,905.1,470.0
8,20,29,917.3,470.0
8,20,28,929.4,470.0
8,20,27,941.5,470.0
8,20,26,953.7,470.0
8,20,25,965.8,470.0
8,20,24,977.9,470.0
8,20,23,990.1,470.0
8,20,22,1002.2,470.0
8,20,21,1014.3,470.0
8,20,20,1026.5,470.0
8,20,19,1038.6,470.0
8,20,18,1050.7,470.0
8,20,17,1062.9,470.0
8,20,16,1075.0,470.0
8,20,15,1087.1,470.0
8,20,14,1099.3,470.0
8,20,13,1111.4,470.0
8,20,12,1123.5,470.0
8,20,11,1135.7,470.0
8,20,10,1147.8,470.0
8,20,9,1159.9,470.0
8,20,8,1172.1,470.0
8,20,7,1184.2,470.0
8,20,6,1196.3,470.0
8,20,5,1208.5,470.0
8,20,4,1220.6,470.0
8,20,3,1232.7,470.0
8,20,2,1244.9,470.0
8,20,1,1257.0,470.0
8,21,31,886.0,433.0
8,21,30,898.6,433.0
8,21,29,911.3,433.0
8,21,28,923.9,433.0
8,21,27,936.5,433.0
8,21,26,949.2,433.0
8,21,25,961.8,433.0
8,21,24,974.4,433.0
8,21,23,987.1,433.0
8,21,22,999.7,433.0
8,21,21,1012.3,433.0
8,21,20,1025.0,433.0
8,21,19,1037.6,433.0
8,21,18,1050.2,433.0
8,21,17,1062.9,433.0
8,21,16,1075.5,433.0
8,21,15,1088.1,433.0
8,21,14,1100.8,433.0
8,21,13,1113.4,433.0
8,21,12,1126.0,433.0
8,21,11,1138.7,433.0
8,21,10,1151.3,433.0
8,21,9,1163.9,433.0
8,21,8,1176.6,433.0
8,21,7,1189.2,433.0
8,21,6,1201.8,433.0
8,21,5,1214.5,433.0
8,21,4,1227.1,433.0
8,21,3,1239.7,433.0
8,21,2,1252.4,433.0
8,21,1,1265.0,433.0
8,22,31,886.0,418.0
8,22,30,898.6,418.0
8,22,29,911.3,418.0
8,22,28,923.9,418.0
8,22,27,936.5,418.0
8,22,26,949.2,418.0
8,22,25,961.8,418.0
8,22,24,974.4,418.0
8,22,23,987.1,418.0
8,22,22,999.7,418.0
8,22,21,1012.3,418.0
8,22,20,1025.0,418.0
8,22,19,1037.6,418.0
8,22,18,1050.2,418.0
8,22,17,1062.9,418.0
8,22,16,1075.5,418.0
8,22,15,1088.1,418.0
8,22,14,1100.8,418.0
8,22,13,1113.4,418.0
8,22,12,1126.0,418.0
8,22,11,1138.7,418.0
8,22,10,1151.3,418.0
8,22,9,1163.9,418.0
8,22,8,1176.6,418.0
8,22,7,1189.2,418.0
8,22,6,1201.8,418.0
8,22,5,1214.5,418.0
8,22,4,1227.1,418.0
8,22,3,1239.7,418.0
8,22,2,1252.4,418.0
8,22,1,1265.0,418.0
8,23,32,883.0,403.0
8,23,31,895.6,403.0
8,23,30,908.2,403.0
8,23,29,920.7,403.0
8,23,28,933.3,403.0
8,23,27,945.9,403.0
8,23,26,958.5,403.0
